whats_included,name,url,contact_phone,price,value,discount,contact_address,small_print,contact_name,bought,contact_map,contact_website,why_we_love_it,description
"<ul><li>This offer is valid Sunday-Friday until 15 March</li><li>Overnight accommodation for two people in a Classic Room (pictured) with full Scottish breakfast</li><li>
Early check-in and late checkout until 1pm (worth £30)</li><li>
Bottle of champagne on arrival (worth £29)</li><li>
£20 credit per person towards the <b><a href=""http://www.tenhillplace.com/wine-and-dine/a-la-carte"">à la carte menu</a></b> for dinner</li></ul>",£99 -- Edinburgh: 4-Star City-Centre Stay w/Dinner & Extras ,http://www.travelzoo.com/uk/local-deals/scotland/Getaway/159994?tz_adid=1937518,Tel: 0131 662 2080,£99,£204,51% off,"10 Hill Place,Edinburgh,  EH8 9DS","<b>Not available on</b>, 5, 10-15, February; 5, 12 March. Subject to availability. Rooms at the promotional price are limited, so early booking is advised.",Ten Hill Place Hotel,151 bought,"
	
                                ,
                            
",,"<ul><li>This overnight stay for two in central Edinburgh would usually cost £204<br></li><li>There's<b> free Wi-Fi </b>throughout the property and rooms are ""comfortable and stylish"", according to <i>Lonely Planet</i><br></li><li>The hotel is <b>10 minutes from the Royal Mile</b>, yet has a<b> ""genuinely quiet setting""</b>, says <i>The Daily Telegraph</i><br></li><li>Edinburgh Castle is a 15-minute walk and Calton Hill is 20 minutes away. The start of the parth up to Arthur's Seat is a 13-minute walk away -- the round trip takes approximately 1.5 hours</li></ul>","
                        For ,<b>less than £100</b>,, check into a hotel 10 minutes from the Royal Mile in central Edinburgh and ,<b>save 51% on the usual price</b>,. This 4-star package from Ten Hill Place Hotel includes dinner, champagne and more.
                    "
,,http://www.travelzoo.com/uk/Interstitial.aspx?adid=1950606&dl=True&l=http%3a%2f%2fpixel1290.everesttech.net%2f1290%2fpr%2furl%3dhttp%253a%2f%2fadfarm.mediaplex.com%2fad%2fck%2f11156-87425-20558-1%253fmpro%253dhttp%253a%2f%2fwww.superbreak.com%2fforless%2ffree-london-attractions%2flondon-285%253futm_source%253dtravelzoo%2526utm_medium%253dtravelzoo%2526utm_campaign%253dtravelzoo_premium_londonforless%3fev_transid%3d58138.5487928%26ev_placements3%3d1,,,,,,,,,,,,
,,http://www.travelzoo.com/uk/hotel-booking/257?adid=1953124,,,,,,,,,,,,
,,http://www.travelzoo.com/uk/hotel-booking/1412/?adid=1942605,,,,,,,,,,,,
,,http://www.travelzoo.com/uk/hotel-booking/2191?adid=1949300,,,,,,,,,,,,
,,http://www.travelzoo.com/uk/entertainment/-89-95pp-Deluxe-London-Stay-View-from-The-Shard-Ticket-1924182/?tz_adid=1950801,,,,,,,,,,,,
"<ul><li>A 2-course lunch for two people (a main course and either a starter or dessert each) from the <a target=""_blank"" href=""http://www.newinnlondon.co.uk/?page_id=4288""><b>main menu</b></a>* and a 175ml glass of house wine each (red or white)</li><li>
<b>If you wish to go for lunch in an odd-numbered group, you can buy a 1-person voucher for £11</b></li><li>
<b>You can make it a 2-course dinner for two with wine for £29</b></li><li>
<b>We have also negotiated an overnight stay in a Double or Twin Room including full English breakfast and a 2-course dinner with wine for £99 for two.</b> Valid Sunday-Thursday from 4 January until 30 April, 2015. If visiting on a Sunday you will dine from the Sunday menu. All accommodation is on the first floor and is reached by climbing 18 stairs, there is no lift</li></ul>",£22 -- Top-Rated Gastropub: 2-Course Meal & Wine for 2,http://www.travelzoo.com/uk/local-deals/London/Restaurant/154005?tz_adid=1931961,,£22,£52.70,58% off,,"Subject to availability. Reservations are required. A 48-hour cancellation policy applies. No limit to the number of vouchers that can be purchased per person or as gifts. No maximum number of vouchers per table. Must be used in one visit. A discretionary 12.5% service charge based on the full value of the experience will be added to your final bill. Vouchers are limited and may therefore sell out before the stated expiry date. The regular value stated above is based on the maximum combined cost of the items included in this experience at the time of publication (19 December, 2014). *A £3 supplement applies to the rump steak. Excludes cheeseboard.",,,,,"<ul><li>A 2-course lunch with wine is £11 per person<br></li><li>The New Inn won Best Pub or Bar in St John's Wood in the<i> Time Out</i> Love London Awards 2014<br></li><li>You'll find all the ""British favourites"" at this ""elegant restaurant"", according to <i>The AA Pub Guide 2015</i><br></li><li>You can visit for dinner for £3.50 more each, or combine dinner with an overnight stay for £99</li></ul>","
                        For £22 -- ,<b>a saving of up to 58%</b>, -- you can now have a 2-course lunch for two with wine at the ,<b>award-winning</b>, New Inn in St John's Wood, near Regent's Park and Lord's Cricket Ground.
                    "
,,http://www.travelzoo.com/uk/entertainment/-119pp-Lion-King-West-End-Ticket-Grosvenor-Hotel-Stay-1956159/?tz_adid=1957209,,,,,,,,,,,,
,,http://www.travelzoo.com/uk/hotel-booking/2210/?adid=1955650,,,,,,,,,,,,
,,http://www.travelzoo.com/uk/t-spring-london/?tz_adid=1957403,,,,,,,,,,,,
